"fecha","spi100","spi101","spi102","spi104","spi105","spi107","spi108","spi109","spi110","spi111","spi112","spi113","spi116","spi117","spi118","spi119","spi120","spi121","spi122","spi123","spi124","spi125","spi126","spi200","spi201","spi202","spi203","spi204","spi205","spi206"
"1992-04-01",-1.1367055507,-1.2914337251,-0.9997362427,-1.0901445291,-1.8281425151,-1.7585871865,-1.2928680827,-0.8767322319,-0.9781530972,-1.2483635267,-1.4853854816,-1.2423384535,-1.1178356326,-1.768362919,-1.143828827,-1.6265066987,-1.5775529174,-1.7348114749,-1.3095366793,-1.5876747368,-1.8631292125,-0.8681312903,-1.7777839284,-1.812755426,-1.4083524992,-2.2560691756,-1.8033872078,-2.2134599257,-1.4391161427,-2.0463215322
"1992-05-01",-1.2146405612,-1.3080910839,-1.0675245241,-1.1523571887,-1.8250031803,-1.8072470426,-1.3050793525,-0.8801075797,-1.0778781747,-1.2484340734,-1.5461445484,-1.2507144052,-1.0849583643,-1.7651987587,-1.2388847007,-1.6432244506,-1.5823992695,-1.7233299922,-1.3129044717,-1.6115218475,-1.8930523008,-0.8744107942,-1.7872405176,-1.8174891454,-1.4339075823,-2.261276184,-1.8030614386,-2.2170434606,-1.5090632414,-2.0483382228
"1992-06-01",-1.1525524897,-1.2963322274,-1.0420701971,-1.1033422253,-1.8510892643,-1.8101922969,-1.3071632974,-0.8787677199,-1.0321985319,-1.2488438993,-1.5160150842,-1.2478611161,-1.1091652714,-1.7619751614,-1.1824287783,-1.6286962587,-1.5840525346,-1.7318900577,-1.3129835359,-1.6101946217,-1.8651581009,-0.9055661141,-1.7947368345,-2.0173169668,-1.5951064367,-2.2909622946,-1.8424714216,-2.2596619124,-1.6029307738,-2.0626480799
"1992-07-01",-1.0217381404,-1.2760887213,-0.9189191371,-0.9943035101,-1.813165677,-1.7753289572,-1.2916966589,-0.8670397319,-0.8712563893,-1.1855416077,-1.4153928456,-1.2275987703,-1.0743962702,-1.6900674394,-0.9702680971,-1.5872973979,-1.5690777537,-1.6914269396,-1.2970672502,-1.5603529717,-1.6851807045,-0.8695559885,-1.7766800917,-1.9591710628,-1.4477597215,-2.2856044401,-1.7681100873,-2.2701120102,-1.4619132574,-2.0693853533
"1992-08-01",-0.9870994473,-1.2817602459,-0.8805614056,-0.9679535299,-1.8108201688,-1.7637126473,-1.2933800888,-0.868718195,-0.8590929192,-1.184739319,-1.3934169572,-1.2212032345,-0.8988061303,-1.6720494459,-0.9353640032,-1.5756496921,-1.5703929427,-1.6955693645,-1.3109723868,-1.5525495761,-1.6400322419,-0.8593187005,-1.7748539204,-1.9352327888,-1.3535673375,-2.2812389453,-1.71490564,-2.2693207179,-1.3833724656,-2.0597788192
"1992-09-01",-0.9774629904,-1.2615165273,-0.8470788583,-0.9724643874,-1.8053540029,-1.7587831316,-1.2748490484,-0.8621503282,-0.8584866145,-1.180384323,-1.3814657523,-1.2100853141,-0.8751877439,-1.6596658043,-0.9272953362,-1.5547237971,-1.5657155738,-1.6914257788,-1.3017490393,-1.5415132864,-1.6512818395,-0.8431036306,-1.7641531935,-1.9408664843,-1.3663402807,-2.2888964288,-1.7112057368,-2.2695789796,-1.403749364,-2.0717907139
"1992-10-01",-1.0470940096,-1.3215894566,-0.9328612125,-1.133690833,-1.8292049165,-1.779006628,-1.2951176305,-0.867748163,-0.9689081293,-1.173759407,-1.4434420429,-1.2270841587,-0.9566644552,-1.6942765338,-1.0112439312,-1.6399271703,-1.5902647935,-1.7072334372,-1.3189089534,-1.5782296642,-1.6681106532,-0.865683808,-1.8069648085,-2.054632933,-1.4439574168,-2.3937445351,-1.7885669142,-2.2950255692,-1.4510548033,-2.1712876882
"1992-11-01",-1.258412244,-1.4669054872,-1.1191592456,-1.2556974802,-1.875406225,-1.8118272165,-1.3622840179,-0.8860149903,-1.1157400504,-1.1948054618,-1.5498661966,-1.3335523308,-1.0547631863,-1.8007951289,-1.2202581502,-1.7123192202,-1.5792227577,-1.6967571496,-1.3063096773,-1.6866730958,-1.721806291,-0.9890520306,-1.8190675258,-2.1858081827,-1.5420923205,-2.4164738478,-1.9199107717,-2.3269720216,-1.5498520943,-2.269146662
"1992-12-01",-1.4865977883,-1.4488730165,-1.2339690902,-1.3389586414,-2.0442698391,-1.8486615793,-1.3518788268,-0.9633761951,-1.3391848802,-1.3959418151,-1.5227873275,-1.3470533112,-1.148547335,-1.8420689143,-1.4367279214,-1.6573913771,-1.7212536942,-1.8296484876,-1.3550680998,-1.8210929697,-1.74869301,-1.0817405334,-1.8933291772,-2.478112449,-1.6408830854,-2.6981993888,-2.0890243166,-2.5356467059,-1.6440659604,-2.5274799003
"1993-01-01",-0.9520296927,-0.8598924584,-0.8862153823,-0.958545571,-1.3520579966,-1.3288327866,-0.9516366368,-0.4567422719,-0.8447923674,-1.0859861371,-1.1016585344,-1.0125107801,-0.6952580441,-1.45645711,-0.9079275766,-1.1643248388,-1.177503798,-1.4173961149,-1.0194825875,-1.3374072263,-1.0038804275,-0.7512243592,-1.2408438898,-1.8676687413,-1.1687878474,-1.8715011891,-1.6224944226,-1.5706778923,-1.0642157216,-1.3513392128
"1993-02-01",-1.145465084,-1.2316150337,-1.1286716972,-1.1165161649,-1.5171429526,-1.5141458985,-1.4209469698,-0.7817575042,-1.0169837561,-1.3502456329,-1.2495934964,-1.4426898026,-1.0620932178,-1.711435923,-1.1023755289,-1.4243158658,-1.5239406046,-1.4903722591,-1.3560527574,-1.5748646852,-1.1456046065,-1.1885198711,-1.5114488433,-2.1122879726,-1.2145469207,-2.023939965,-2.0513013687,-1.6574158252,-1.1361096052,-1.4741800389
"1993-03-01",-1.1378565092,-1.2360288298,-1.1290888496,-1.3037429198,-1.5237965724,-1.4356868687,-1.34806963,-0.7346050583,-1.0951069975,-1.2387188785,-1.2674698598,-1.4081497518,-1.0887659514,-1.965207229,-1.1002460526,-1.3871175046,-1.5694764203,-1.4712079145,-1.2828478568,-1.5258481846,-1.0858502595,-1.0928702694,-1.5690709616,-2.1044567449,-1.2712427912,-2.023802961,-2.0195057534,-1.4795068143,-1.2089620756,-1.4459435555
"1993-04-01",-1.1139305122,-1.1826556724,-1.1582375383,-1.2779450703,-1.5325477469,-1.4007371738,-1.3809186291,-0.7436241945,-1.0721880056,-1.2468419702,-1.2416061623,-1.4223618266,-1.1061771041,-1.9514957518,-1.076299037,-1.3747046185,-1.5765904934,-1.4765105257,-1.3016628459,-1.512747136,-1.0810191561,-1.1053944012,-1.5675879004,-2.0790106728,-1.2036758516,-2.0247258706,-1.937567402,-1.4696026695,-1.1458221469,-1.428956088
"1993-05-01",-1.114243897,-1.1852631404,-1.155649212,-1.2676462205,-1.5307692644,-1.3903357775,-1.3803894895,-0.7457105692,-1.0644125956,-1.2475176653,-1.2433327575,-1.4230761055,-1.1057262364,-1.9507214709,-1.0786167225,-1.3728435155,-1.5704091,-1.4769556021,-1.309564085,-1.5136462384,-1.0667979642,-1.1069670829,-1.5473854865,-2.0811209857,-1.1972317799,-2.0253796943,-1.9353650647,-1.471752312,-1.1375059921,-1.4272265901
"1993-06-01",-1.1456240911,-1.2129669377,-1.1656370306,-1.2811400429,-1.5329803023,-1.38731893,-1.3846087398,-0.7542937579,-1.0915818292,-1.2583494826,-1.2646513894,-1.4322517566,-1.1402157388,-1.9652057573,-1.1122631446,-1.4074107027,-1.5724908834,-1.4774659329,-1.3188555204,-1.5312312723,-1.0786514433,-1.1146543576,-1.5453362696,-2.2555419238,-1.3180699423,-2.0337336403,-2.0052559571,-1.4874011392,-1.1953946655,-1.431657725
"1993-07-01",-1.0780668476,-1.1704052439,-1.0974171791,-1.1906872031,-1.5335694266,-1.3608220153,-1.3812280156,-0.756817181,-1.071607086,-1.2110899997,-1.1837851837,-1.403107921,-1.095016386,-1.9164072119,-1.0048744116,-1.361841231,-1.5474151611,-1.4347108924,-1.3173408993,-1.4751654209,-1.0465942227,-1.0733941674,-1.5392217772,-2.2100356621,-1.2351783243,-2.0004416363,-1.9515348789,-1.47267609,-1.0500545972,-1.3962748871
"1993-08-01",-1.0222315247,-1.1197139477,-0.9432523519,-1.1571147207,-1.5212502096,-1.3200805593,-1.317033506,-0.7505590342,-1.0086563172,-1.2088879561,-1.1044597947,-1.336836564,-1.091237892,-1.8960567217,-0.9488582546,-1.3065829744,-1.5437030776,-1.4138764202,-1.2590403485,-1.4289981254,-1.0058039014,-0.9964790653,-1.5270749563,-2.1457424383,-1.1607505801,-1.9013285019,-1.8778601541,-1.4369225037,-0.9179138327,-1.3172219612
"1993-09-01",-0.8357785068,-1.083688456,-0.8332503554,-1.0484506241,-1.5174334806,-1.2473481832,-1.2532477174,-0.7344827996,-0.9035657868,-1.2054106761,-0.9678398106,-1.2933247012,-0.9806685241,-1.824419836,-0.7838223977,-1.2350415767,-1.5349081361,-1.4220647834,-1.215125803,-1.3708620884,-0.9476714531,-0.9299406867,-1.512779604,-2.1386172262,-1.1372677499,-1.8955477476,-1.8612871938,-1.4301307597,-0.8684082724,-1.2850538109
"1993-10-01",-0.7638456668,-1.040619532,-0.8286928228,-0.9277403625,-1.5129757802,-1.1840618834,-1.1902825025,-0.7142599531,-0.7994059953,-1.1834367131,-0.8901395863,-1.2488941142,-0.9762450295,-1.8027838402,-0.7000755557,-1.1810649966,-1.5117713936,-1.4038827382,-1.1787455106,-1.3011493374,-0.8288460879,-0.8823808988,-1.4932883304,-2.0971487302,-0.9475790976,-1.8617763503,-1.7858225234,-1.4037578229,-0.7674919044,-1.296941041
"1993-11-01",-0.4645464226,-0.8589958358,-0.5491747515,-0.7132020448,-1.4423666008,-1.0160532091,-0.9973703534,-0.6434588726,-0.5771369507,-1.1770443985,-0.5770602278,-1.0781838772,-0.7146792645,-1.6647190789,-0.4015362503,-0.9201019123,-1.4500400747,-1.3879944579,-1.121029855,-1.1043341498,-0.579010235,-0.6335571458,-1.3799348175,-1.9036124979,-0.8357337716,-1.6872805925,-1.6584411059,-1.3484375804,-0.6219566895,-1.2273286112
"1993-12-01",-0.079770566,-0.4953826806,-0.2847323473,-0.4238522398,-1.1343878372,-0.7587063462,-0.692625863,-0.4416200984,-0.3009497105,-1.0037693674,-0.2390487454,-0.7849035139,-0.4438198823,-1.2089104801,-0.033790021,-0.5400989352,-1.1503153544,-1.1937736553,-0.9554599581,-0.8539214234,-0.2792208703,-0.3201126241,-1.0591842414,-1.5836698697,-0.559425796,-1.3353177766,-1.3269489566,-1.0145667161,-0.4091703059,-0.9191974992
"1994-01-01",-0.4116601324,-0.85689686,-0.7224526056,-0.6600118611,-0.9521216092,-0.88650731,-1.0028689761,-0.86576718,-0.5493832923,-0.9517864038,-0.5414524245,-1.0931555312,-0.7385081128,-1.1811121083,-0.3575131299,-0.8594643246,-1.0926059007,-1.0529273466,-1.0297746138,-0.9899214829,-0.4848303413,-0.7058309058,-0.9581631326,-1.4474047964,-0.7258728079,-1.0513385565,-1.2686373262,-0.7510470833,-0.5290283618,-0.5506181434
"1994-02-01",-0.2306552071,-0.4967256992,-0.4144535034,-0.5973160677,-0.5996543761,-0.4763390142,-0.7336840477,-0.5913349397,-0.5032438283,-0.4357232935,-0.2535252138,-0.7701317985,-0.5856847474,-0.580703907,-0.1727610835,-0.4985465858,-0.639499457,-0.5518895315,-0.490426063,-0.6169024956,-0.2703568095,-0.4239177527,-0.4802783447,-1.0545436758,-0.5246262338,-0.5574431677,-0.8964831209,-0.3173654626,-0.4146216209,0.0184278858
"1994-03-01",-0.0912795218,-0.4068403183,-0.2900781813,-0.4361033088,-0.5423362685,-0.305442729,-0.5864418206,-0.5656653806,-0.3244876315,-0.3432906213,-0.1877398782,-0.6606124185,-0.5108229075,-0.4894017879,-0.0417875465,-0.3483766835,-0.5583976439,-0.4323821259,-0.4341317401,-0.4373857981,-0.0614766405,-0.3142009172,-0.3533195417,-0.9251591149,-0.3209000884,-0.3847832547,-0.7584559103,-0.1380433995,-0.1920187757,0.1133748535
"1994-04-01",-0.0523670248,-0.3915516228,-0.2792697542,-0.3918988895,-0.5368126661,-0.2706138268,-0.5553259321,-0.5743128194,-0.2644907647,-0.3426528249,-0.1183320661,-0.6489048949,-0.4721853801,-0.4560049813,-0.0058484033,-0.3248703013,-0.5430893724,-0.4193685119,-0.4357670788,-0.410580425,-0.0326198299,-0.2720099478,-0.3405340406,-0.8272330331,-0.2885014109,-0.3154896107,-0.7122224061,-0.0899987178,-0.1468856487,0.147373966
"1994-05-01",-0.0190906072,-0.3912022502,-0.2458039349,-0.3838110028,-0.5379504609,-0.2702099382,-0.5775493643,-0.5929903866,-0.2277963638,-0.3424285051,-0.0824714569,-0.6488911462,-0.498624648,-0.4497269541,0.0333712956,-0.3206440589,-0.548766349,-0.4241900736,-0.444810676,-0.4010182638,-0.0186431712,-0.2722469875,-0.3445065131,-0.8233995576,-0.2727880105,-0.3118085636,-0.7043660971,-0.0904281592,-0.1237216359,0.1505569112
"1994-06-01",-0.2039348444,-0.4603636849,-0.3501258383,-0.4927897882,-0.5848113431,-0.3056341891,-0.6075655727,-0.608438176,-0.3812853844,-0.3491541699,-0.1516106088,-0.6800307145,-0.5868294439,-0.5365855865,-0.1452872165,-0.3587347448,-0.5707550852,-0.4161099066,-0.4718978604,-0.4159303984,-0.0454574209,-0.2956834537,-0.3781189881,-0.8187294529,-0.2762920206,-0.3234728829,-0.8067504609,-0.1235940615,-0.1560207753,0.1007592107
"1994-07-01",-0.2629917684,-0.5267446848,-0.4538249652,-0.6307453973,-0.581254128,-0.3210150619,-0.6497601987,-0.6339195664,-0.4720163479,-0.4038460489,-0.2640965148,-0.7154104575,-0.6614504247,-0.5541317815,-0.2428044002,-0.4302872052,-0.5802193656,-0.4210809465,-0.4987640783,-0.4686604935,-0.1055427392,-0.3502133486,-0.3881920018,-0.8197665306,-0.3176759696,-0.3221084281,-0.8145267197,-0.1215783862,-0.2614621561,0.101440675
"1994-08-01",-0.307960875,-0.5305451658,-0.5872698618,-0.6729724453,-0.584756877,-0.3535555117,-0.6616273979,-0.633363366,-0.5869736609,-0.4049056602,-0.2873859679,-0.7183395696,-0.8239514314,-0.5712387366,-0.2879470502,-0.441558675,-0.5815956563,-0.4255491198,-0.49649158,-0.4785528586,-0.1494267472,-0.373555132,-0.3908637059,-0.8438753864,-0.4051876397,-0.3321437426,-0.8932995882,-0.1325428683,-0.393364233,0.092571034
"1994-09-01",-0.2476420811,-0.5159948267,-0.5649076239,-0.6227853775,-0.5876363264,-0.3378543872,-0.6424751408,-0.6202183979,-0.5487922861,-0.4044100286,-0.257929976,-0.7005749065,-0.7908612222,-0.559673707,-0.2342255328,-0.4240150024,-0.57419762,-0.4224619853,-0.4774767789,-0.4665429848,-0.1173091619,-0.3660393437,-0.3840927279,-0.8436087481,-0.385787257,-0.3294932746,-0.893297084,-0.1328436018,-0.3663016671,0.0941530627
"1994-10-01",-0.364233203,-0.5275100919,-0.5960427833,-0.6641664508,-0.6007873155,-0.3740975249,-0.6572442054,-0.6299984248,-0.6163337695,-0.4067579439,-0.3118041398,-0.7130397045,-0.7875807049,-0.6044477281,-0.3733865638,-0.452964246,-0.5711548452,-0.427532861,-0.4765667374,-0.5087327174,-0.1995687834,-0.3715514405,-0.3994769744,-0.8659198233,-0.4873681056,-0.3667390958,-0.939030292,-0.1638126291,-0.4640711514,0.0738960125
"1994-11-01",-0.3815406502,-0.6028468677,-0.7025743554,-0.7468735991,-0.5969722039,-0.3830706398,-0.7292721145,-0.6957279341,-0.6570281043,-0.4436949247,-0.364896402,-0.7639044814,-0.8560675162,-0.5738668353,-0.3902612017,-0.505921632,-0.6189142758,-0.4619147184,-0.5371809977,-0.5160459585,-0.2453525052,-0.5002082141,-0.4516606566,-0.8330205986,-0.5369980523,-0.3752359419,-0.8731195621,-0.1875122473,-0.5355788245,0.0636926323
"1994-12-01",-0.4969325841,-0.6658677609,-0.8479699348,-0.7993361068,-0.6412172305,-0.5100789421,-0.8371564581,-0.8231744926,-0.7155356249,-0.3865976646,-0.4968768473,-0.8845643669,-0.9645389178,-0.641692975,-0.4991869662,-0.6954115726,-0.7005624643,-0.4129276546,-0.5954503634,-0.6522588524,-0.3921505938,-0.5808591143,-0.5636852752,-0.6411185958,-0.5716445368,-0.1669365006,-0.7158023067,-0.0391858704,-0.6376427208,0.1277186412
"1995-01-01",-1.5777828793,-1.5998544326,-1.6758760666,-1.8116925432,-1.2556995126,-1.3117062587,-1.6432918888,-1.9313425984,-1.817964394,-0.9258770217,-1.3303844798,-1.7258760809,-2.1845602678,-1.24171546,-1.5714036217,-1.4619529548,-1.377302709,-0.8236346086,-1.2313707139,-1.346873412,-1.4374802406,-1.6427270105,-1.2880537082,-1.2569171541,-1.3021562273,-0.7355760766,-1.2777729956,-0.7224831401,-1.6045883712,-0.6998413317
"1995-02-01",-1.1769566072,-1.3524296345,-1.3018410388,-1.2557457842,-1.3366480094,-1.1141575119,-1.3685420496,-1.7914383927,-1.585926449,-1.035703351,-1.1531152125,-1.4560979368,-1.7390921374,-1.1338538768,-1.1609949911,-1.1690541128,-1.5001850909,-0.9606762703,-1.3315215372,-1.145437371,-1.336325838,-1.335007083,-1.370810256,-1.224145293,-1.2306644743,-0.7404340315,-1.1467443735,-0.8141557648,-1.3738016694,-0.7514211497
"1995-03-01",-1.1418295952,-1.3593305985,-1.3731169177,-1.1325266163,-1.3025706202,-1.2411173261,-1.3328312534,-1.7709120813,-1.572732421,-0.9613220493,-1.1631478304,-1.3224968358,-1.7490739377,-0.9776200935,-1.1333844396,-1.1583297836,-1.2979275428,-0.8510420416,-1.2101944166,-1.1232248173,-1.3138765832,-1.3048645983,-1.2720241492,-1.1444246667,-1.1559168729,-0.3990553927,-0.93655583,-0.5880546648,-1.2350738837,-0.3798658516
"1995-04-01",-1.1415440292,-1.3681872172,-1.3046437278,-1.1405434114,-1.2873045221,-1.2215766283,-1.2702619393,-1.7884553667,-1.5388925666,-0.999867202,-1.1497464402,-1.2772161948,-1.6587834953,-0.9810869942,-1.1311954127,-1.1396843313,-1.3055979957,-0.8520624633,-1.2076955821,-1.1093339872,-1.3195611538,-1.2562676459,-1.2675597085,-1.181716371,-1.2639674515,-0.4132509748,-1.0118647244,-0.5943863057,-1.2962943263,-0.3985097349
"1995-05-01",-1.1507725063,-1.3701283195,-1.3334947938,-1.1415136441,-1.2872873886,-1.2162248682,-1.2686136202,-1.7952586204,-1.54286896,-0.9995776528,-1.1738419029,-1.277845159,-1.6874754106,-0.9800279384,-1.1441702877,-1.1374426405,-1.3067740971,-0.8482813699,-1.2392059692,-1.132399948,-1.3504323143,-1.2575012837,-1.2670392651,-1.1813497991,-1.2590441215,-0.4124778488,-1.0097102173,-0.5937308409,-1.2790227778,-0.3964430842
"1995-06-01",-1.2532096533,-1.3993030448,-1.390339829,-1.1667633256,-1.3511516038,-1.2536586904,-1.304169666,-1.8103969309,-1.5680881188,-1.0096521342,-1.2393364686,-1.2867227852,-1.7166883607,-1.0307204235,-1.2473824899,-1.1646311746,-1.3112944178,-0.8613710492,-1.2554250031,-1.1582917386,-1.3570982649,-1.3004829321,-1.3036035647,-1.1740953277,-1.4101367821,-0.4250495819,-1.0586583698,-0.5986716645,-1.29215459,-0.4144430832
"1995-07-01",-1.2828445726,-1.4454014611,-1.4378899222,-1.2217435861,-1.3655221273,-1.2623230977,-1.3308814228,-1.8351058849,-1.6049285851,-1.0569632652,-1.2871050121,-1.3115693774,-1.7634779485,-1.0560930414,-1.2972643952,-1.205864344,-1.3298848898,-0.8958301094,-1.2731634244,-1.1842927712,-1.3836958988,-1.3332596666,-1.3190841842,-1.1918034791,-1.4427978904,-0.4389849656,-1.0724058231,-0.6096901821,-1.3572200006,-0.4353393899
"1995-08-01",-1.255805966,-1.4321950785,-1.5820453825,-1.2006699092,-1.3777639553,-1.2675080551,-1.3208539002,-1.827340456,-1.5848486507,-1.0598276891,-1.2733471808,-1.2945105972,-1.7612767368,-1.0659906542,-1.2697122016,-1.2004493735,-1.3280773234,-0.9136323184,-1.2600418954,-1.1865708474,-1.3701976216,-1.3305354856,-1.3259330885,-1.2560970904,-1.4893861433,-0.5037882469,-1.1418752935,-0.6639189385,-1.3687870533,-0.4983440433
"1995-09-01",-1.3627646833,-1.4254607996,-1.6281759589,-1.2497940259,-1.3855748723,-1.3174936641,-1.329197882,-1.830262172,-1.6375824011,-1.0623712212,-1.3511120143,-1.3051315424,-1.7924991454,-1.1170334549,-1.3648464257,-1.2382032074,-1.3284476903,-0.9148904243,-1.2837260378,-1.1957169768,-1.4125731968,-1.3649015983,-1.3348414191,-1.2586849176,-1.4874473458,-0.5060312449,-1.1483482829,-0.673110892,-1.3974354971,-0.4997290199
"1995-10-01",-1.4619409566,-1.4834013131,-1.7382711369,-1.3874389277,-1.3973769717,-1.3706322129,-1.3921065023,-1.8623053479,-1.7639902534,-1.0831002726,-1.4472592411,-1.3544283615,-1.860857488,-1.1527191076,-1.4852773931,-1.3139838708,-1.3503441429,-0.9367303592,-1.3099363213,-1.2669575027,-1.5161147684,-1.4128209682,-1.3443156817,-1.3108640209,-1.7272466494,-0.5480991824,-1.2188552188,-0.715985951,-1.5072836325,-0.5269319485
"1995-11-01",-1.7994687978,-1.6518133502,-2.0323215014,-1.63529374,-1.4538548683,-1.4817126689,-1.5651503821,-1.9045744899,-2.0728516901,-1.0787469609,-1.7652308054,-1.5134234137,-2.1364413904,-1.2171623869,-1.8221726856,-1.5193489757,-1.3926301068,-0.9578084769,-1.3453485749,-1.3960673312,-1.7785012652,-1.6223564032,-1.3891778636,-1.3696101084,-1.6926082563,-0.6347551107,-1.2248969577,-0.7444290133,-1.6255619623,-0.5577292003
"1995-12-01",-1.9160661631,-1.9600208062,-2.0278344141,-1.5435509178,-1.7197789935,-1.6015518178,-1.691147281,-2.154360188,-2.0708660233,-1.2706390601,-1.9545853031,-1.737230357,-2.1295390061,-1.5662896208,-1.9287137863,-1.6752675884,-1.5645243548,-1.0988854538,-1.4917697298,-1.5939199817,-1.9495469417,-1.7148848229,-1.6774614252,-1.5314310677,-1.8136494462,-0.8630582789,-1.3994513116,-0.9444850414,-1.6957227786,-0.7717201584
"1996-01-01",-1.658961609,-1.5859227525,-1.7643586131,-1.4432454394,-1.5479610087,-1.3952476023,-1.6195668735,-1.9642391082,-1.8517558608,-1.2406515595,-1.7575656314,-1.5799544472,-1.906220786,-1.4525144065,-1.6762821953,-1.4940569613,-1.5015252908,-1.0929120899,-1.6070572854,-1.3235132391,-1.6611959521,-1.6390111319,-1.5851450834,-1.5425896596,-1.4993170933,-0.9554138877,-1.1523667289,-0.9805719803,-1.4247044491,-0.9009390282
"1996-02-01",-1.9990397831,-1.8788565235,-2.1459248543,-1.617248492,-1.7466037649,-1.8048781298,-1.9170437644,-2.1964900006,-2.0530097065,-1.5413445403,-2.1640036239,-1.9147161515,-2.1734496404,-2.00531445,-2.0217129359,-1.8243346267,-1.9471923758,-1.4159051182,-2.1385810938,-1.6574438197,-2.0367536225,-1.995839628,-1.9796344212,-2.0312184162,-1.7392648213,-1.3955483276,-1.636383155,-1.3610451522,-1.7173200186,-1.4089683273
"1996-03-01",-1.8835388358,-1.9353446304,-2.0391236086,-1.5682769237,-1.7553067556,-1.7814772162,-1.8472994478,-2.1681446672,-1.925717673,-1.5305260132,-2.0199372756,-1.9392772914,-2.0337229606,-2.0084861407,-1.9218865839,-1.7754523529,-1.9270885917,-1.4724007653,-2.0339909435,-1.6969819863,-1.9836645403,-1.9832651501,-2.037009021,-1.8980340895,-1.8784842332,-1.3545681106,-1.6590104568,-1.3490090981,-1.7194294315,-1.4415431921
"1996-04-01",-1.8115247372,-1.8537459436,-1.9574782136,-1.5703554516,-1.7436342364,-1.7211171276,-1.7137853515,-2.1074292088,-1.8706471432,-1.5214925566,-1.9919915914,-1.8906783349,-1.9440066797,-1.9643748011,-1.8484408474,-1.7469806314,-1.9388521493,-1.4821495706,-2.028322447,-1.6364966819,-1.8887574719,-1.9138806136,-2.0043743063,-1.8649172539,-1.7354877635,-1.3748782504,-1.5728259189,-1.3802543976,-1.6094602234,-1.4503720907
"1996-05-01",-1.8213996821,-1.8575129359,-1.9486325267,-1.5778533043,-1.7413008722,-1.6865836567,-1.6859537144,-2.1020611417,-1.8735156937,-1.5209701163,-1.9978948414,-1.8916194243,-1.8929556492,-1.9603713389,-1.8633057075,-1.7415845498,-1.9406049077,-1.4839379309,-2.062095404,-1.6353859845,-1.901946922,-1.9115534705,-1.999488354,-1.8628237751,-1.739650942,-1.3735950278,-1.5734623395,-1.3772297406,-1.630904006,-1.44553521
"1996-06-01",-1.7910955998,-1.8157246769,-1.9085943886,-1.6166135802,-1.7404076576,-1.6496248149,-1.6897957044,-2.1224516102,-1.8444392176,-1.5168243226,-2.0641035697,-1.8640184812,-1.8489665953,-1.955407996,-1.8397470202,-1.7927191505,-1.9395525982,-1.5088728189,-2.0370186594,-1.6392161143,-1.9548279845,-1.902996606,-2.0012557576,-1.8506513472,-1.7481385833,-1.3753811179,-1.5832136173,-1.3822669316,-1.7533691885,-1.4500032723
"1996-07-01",-1.8094155283,-1.8167998103,-1.891454227,-1.594146451,-1.7654865984,-1.6607838201,-1.6882299408,-2.098426509,-1.8601346791,-1.4483325869,-2.037967105,-1.8389859533,-1.8474771098,-1.9810781346,-1.8708876366,-1.7381071319,-1.9325803877,-1.5071110166,-2.0312938467,-1.6227351246,-1.9831559879,-1.8955313643,-1.9931771434,-1.8738705804,-1.778940913,-1.3945145424,-1.5958288932,-1.4009732107,-1.7599015627,-1.4770320368
"1996-08-01",-1.7379693323,-1.8045392596,-1.7069044371,-1.5552653206,-1.7682455483,-1.6285112755,-1.6756200941,-2.0958034628,-1.7432066999,-1.4493975381,-1.9956325374,-1.8335272232,-1.6584049766,-1.9769954193,-1.797994604,-1.7172232033,-1.9312708356,-1.5110590986,-2.0354055317,-1.6168701795,-1.9269152601,-1.8740622125,-1.9918529194,-1.8523612424,-1.7365553489,-1.3849793083,-1.5257416181,-1.3978721755,-1.6405855148,-1.4800950469
"1996-09-01",-1.6754102773,-1.7778953454,-1.6518022801,-1.5382534207,-1.7732666537,-1.5972624421,-1.6522581347,-2.0935321929,-1.6667435359,-1.4531399294,-1.9523371956,-1.8171289167,-1.6166498842,-1.9448911141,-1.7397552002,-1.6647446945,-1.9365210726,-1.5288733443,-2.0527998306,-1.5906564059,-1.8682023188,-1.8465688378,-1.9858399661,-1.8521020606,-1.6539933479,-1.3903254785,-1.4955819424,-1.401009266,-1.5843609436,-1.4912686829
"1996-10-01",-1.6746174048,-1.7860676967,-1.6937440428,-1.5825261116,-1.8056928703,-1.5845440907,-1.65982526,-2.0919699761,-1.6638777808,-1.4585303809,-1.9764286341,-1.8217606048,-1.6527057502,-1.9188683959,-1.7417386909,-1.6786168962,-1.9373968282,-1.5252346316,-2.0408606397,-1.5784058487,-1.8638904362,-1.8700982383,-1.9678587387,-1.8445051726,-1.6705828311,-1.3970504752,-1.4630529799,-1.4125129705,-1.642394936,-1.4985768125
"1996-11-01",-1.6392034052,-1.6999928411,-1.6128354654,-1.5265564756,-1.7605584563,-1.5386351964,-1.5820481286,-2.0038885992,-1.6550293036,-1.428032187,-1.9286287912,-1.7599366338,-1.5307843111,-1.8858488441,-1.7044593676,-1.6016557358,-1.9077946404,-1.4762108677,-1.9961499584,-1.5096690451,-1.8043544376,-1.7157892367,-1.9044067491,-1.7204602034,-1.6183251917,-1.295145915,-1.3454614753,-1.3297552851,-1.509288549,-1.425540536
