"fecha","spei100","spei101","spei102","spei104","spei105","spei107","spei108","spei109","spei110","spei111","spei112","spei113","spei116","spei117","spei118","spei119","spei120","spei121","spei122","spei123","spei124","spei125","spei126","spei200","spei201","spei202","spei203","spei204","spei205","spei206"
"1991-11-01",-1.12942501093295,-1.16142750317921,-0.898864434528038,-1.20826946886377,-1.41466440853564,-1.33225292737603,-1.10591179042629,-0.808487645804501,-1.10284874891021,-0.942048841450162,-1.25087614037724,-0.983812651878574,-0.702765575573684,-1.36617728840244,-1.13341609572358,-1.26692333625859,-1.31735800494856,-1.38841821326283,-1.07679552619554,-1.34549522722906,-1.63116329914209,-0.643212408580777,-1.44195376549288,-1.38551813876865,-1.03157412304438,-1.51418585452966,-1.29927839054875,-1.58767570931749,-1.08318548293112,-1.33674008784348
"1991-12-01",-1.21395435716948,-1.20207939281346,-0.967759164537243,-1.29285210772901,-1.43584449464496,-1.44645558409975,-1.17507099175793,-0.839192069925246,-1.19703857345184,-0.843843671264808,-1.32056580642093,-1.04164769797494,-0.786511666317496,-1.45019701286598,-1.21555141679496,-1.40795484592108,-1.30508126267673,-1.33978486564048,-1.0453034505529,-1.43640837189552,-1.68128284217342,-0.680567295597095,-1.45478623378247,-1.49015875825624,-1.13464576652253,-1.52244061294518,-1.27729174942151,-1.63458197187723,-1.15758227701293,-1.30167177559689
"1992-01-01",-1.25649545596571,-1.06087444705613,-1.03279051117814,-1.24832103698086,-1.44329460337629,-1.63701633955169,-1.06404487518211,-0.772225373695007,-1.13448260887379,-0.97233647118878,-1.37765702199315,-1.03849919571017,-1.06030182986741,-1.52093953134874,-1.2565696425201,-1.3728202237403,-1.3325705352019,-1.34185674214436,-1.05183052882267,-1.49888613268539,-1.76955915567223,-0.610730785829386,-1.51168772109383,-1.54493958606569,-1.29209644626381,-1.62174251505487,-1.38717525458977,-1.7114866440631,-1.25889917042049,-1.42779454098537
"1992-02-01",-1.28469099879345,-1.3420212428276,-1.13117439585743,-1.30006220110967,-1.59980543966339,-1.65520601620559,-1.33938976403223,-0.968353339787732,-1.1790463062687,-1.26932616306577,-1.48251787466678,-1.32788535839412,-1.18247493132354,-1.64737293846543,-1.28820758511351,-1.56925354820348,-1.54411620405284,-1.56031150571136,-1.34001972690619,-1.61962421026961,-1.75796909012259,-0.857421350913908,-1.66138733039795,-1.68009777062533,-1.32845649131155,-1.76930948460789,-1.58233418139666,-1.7969053147056,-1.61442279013506,-1.63345519196135
"1992-03-01",-1.30308376131167,-1.32675890855106,-1.12605301826349,-1.27208953444317,-1.6355623745571,-1.77318702174679,-1.33738298615433,-0.95006444496859,-1.18161646721831,-1.26627307814177,-1.53594963658785,-1.3112924045243,-1.12573911014637,-1.69707099398284,-1.3089245319962,-1.65169279080598,-1.5610667318856,-1.57605120158027,-1.34920758653699,-1.63499832098573,-1.76406577172126,-0.855390532293253,-1.62687910590193,-1.74453145542367,-1.38464825694933,-1.831397224245,-1.73194169020089,-1.84148688764273,-1.57465179456237,-1.67414663997356
"1992-04-01",-1.312514369549,-1.31760047095107,-1.12904829005295,-1.29276561897985,-1.63606813277887,-1.79802058568962,-1.31958975481599,-0.916197767662575,-1.20010275178344,-1.18107366539825,-1.56339068770133,-1.2941447736879,-1.10241653615687,-1.715661396222,-1.32042080710976,-1.65609249203941,-1.52121140918398,-1.5662751736804,-1.33326259668571,-1.63418280471314,-1.81136929724877,-0.882404625966987,-1.61984472567549,-1.75487674023167,-1.4787707334619,-1.81612953599771,-1.78592814535006,-1.84801405162842,-1.58348756356876,-1.66474457356408
"1992-05-01",-1.39850218768663,-1.35475155084504,-1.20436144476255,-1.37035244715477,-1.64645125704996,-1.85163497586408,-1.35219260847805,-0.943927228077757,-1.30313773205897,-1.19060463434058,-1.62639899428264,-1.33086207276232,-1.10258286069126,-1.72428537628741,-1.41766181227032,-1.70567931856071,-1.53603008704729,-1.56423103771125,-1.35288702095113,-1.66268000302533,-1.83394209628911,-0.916951883562807,-1.63366452193644,-1.77751665042179,-1.51049572489124,-1.83529977266364,-1.81121283083218,-1.85823527975605,-1.6383627342352,-1.68038884262407
"1992-06-01",-1.41265126383175,-1.38102653600905,-1.23088377570757,-1.39481271387449,-1.6885299999191,-1.89400099530555,-1.38544475817775,-0.973028315170156,-1.33553381201605,-1.21909725037057,-1.64622715621765,-1.36666082647533,-1.16569097973591,-1.74028743849106,-1.43615589914986,-1.74501229409334,-1.56110377037177,-1.59336357665231,-1.38831726967015,-1.68116090308971,-1.83800902283007,-0.990607846197444,-1.65988017208446,-1.89180938336457,-1.64180838361372,-1.87500295009759,-1.88242052926178,-1.89914561033084,-1.75874837199753,-1.72069786973833
"1992-07-01",-1.32336447880844,-1.36504837876216,-1.12965675111222,-1.32656319570633,-1.66794339644001,-1.8666067060588,-1.37389224698361,-0.957884060774119,-1.22703090901421,-1.17621643515232,-1.59986090640936,-1.35156611614087,-1.1273428116606,-1.68787997434524,-1.29050982548206,-1.72833353050853,-1.55331270362639,-1.57901379269654,-1.3801372953317,-1.63782097964502,-1.73842604887895,-0.951993400505662,-1.6506405754188,-1.85269871191208,-1.56966209117024,-1.88585860826593,-1.82376283486666,-1.90751444088092,-1.68100970289868,-1.73571072536416
"1992-08-01",-1.27446760778168,-1.34548608785187,-1.06757660331846,-1.28819201551461,-1.64670229919617,-1.84632733308514,-1.35850072930772,-0.92257434862558,-1.19872591607456,-1.12554818100065,-1.57055459825138,-1.32688817691161,-0.936512116790964,-1.66516324196381,-1.24165894072554,-1.70283282913291,-1.53989220802417,-1.56022974579177,-1.36728241938742,-1.6238964426587,-1.70425540922909,-0.8938329325141,-1.63961309228432,-1.82780695566887,-1.49220697050303,-1.85617586267138,-1.76828790844318,-1.90252304966743,-1.62232253788398,-1.67164149348858
"1992-09-01",-1.26301400225839,-1.31727389514143,-1.03476377647337,-1.2945456657527,-1.64240967482811,-1.85847681436169,-1.33099607614642,-0.889798404724219,-1.19482514783413,-1.08162067994261,-1.58070167296331,-1.30423816741425,-0.890732794884978,-1.66754580978454,-1.23073116495657,-1.70364297849739,-1.52664184857609,-1.5444179450416,-1.33703349358589,-1.62612841596148,-1.73246034671596,-0.852023876937461,-1.63376535008958,-1.84460730907318,-1.52583599103088,-1.86264764533013,-1.77505153037347,-1.90960422982786,-1.66430657778091,-1.6774154713992
"1992-10-01",-1.34545902748654,-1.33735629516801,-1.10674974963618,-1.43798391397988,-1.65320166163448,-1.88714319774406,-1.32918829548155,-0.873709866870859,-1.30201813443983,-1.05573919870481,-1.63067321258526,-1.2976188618355,-0.954010248402328,-1.70202687178768,-1.32580905639413,-1.75972605301106,-1.51707239867398,-1.53994538118213,-1.30504077532781,-1.66396084074315,-1.78192192374436,-0.865832083612215,-1.64481402332785,-1.93712424708561,-1.67601864873127,-1.95091724031422,-1.88053017571215,-1.92587499905416,-1.7733349422751,-1.744874427615
"1992-11-01",-1.53131732066056,-1.44595570689503,-1.25683041673228,-1.58858364708512,-1.71915640260254,-1.98929749189973,-1.39231393098196,-0.890248796428078,-1.44836428938327,-1.05748151590562,-1.72296438164032,-1.38839074138826,-1.01390132399656,-1.84301605327019,-1.51157973489041,-1.83854171772251,-1.53215543221477,-1.55712348920278,-1.32183961421456,-1.81553674652211,-1.88685748778571,-0.945353652465479,-1.69634686799254,-2.1207613410177,-1.90873386167944,-1.98432086469412,-2.13382881142143,-1.95964168304669,-2.01040372019405,-1.79293658151563
"1992-12-01",-1.7402728697602,-1.48128533712584,-1.40293561871545,-1.69734918648194,-1.88233305363159,-2.17030865352818,-1.46784622347436,-0.95824392453785,-1.64461384649688,-1.2829280991725,-1.77833419801167,-1.47719075281239,-1.13173841759955,-1.97785795808854,-1.71044158727312,-1.9290857975273,-1.66955421273643,-1.74069201571732,-1.39524749091825,-2.08231034848632,-1.93166628635692,-1.05077556817952,-1.81235678995637,-2.37711639961546,-1.9888539692291,-2.27119150640658,-2.37769005097579,-2.14613046196284,-2.0984898627062,-2.07589058471281
"1993-01-01",-1.24923377924028,-0.952293398797041,-1.01251645905965,-1.29652228602608,-1.37634529943089,-1.56298253085781,-1.04539348724498,-0.443706355393552,-1.1784160299659,-0.865066499958469,-1.36967064339763,-1.0932638055143,-0.632549832355305,-1.62498225593831,-1.21639106236556,-1.3807096705907,-1.19953530905166,-1.33791392052121,-1.02039585389086,-1.54872466696787,-1.28398961596111,-0.649781714498713,-1.30813500078947,-1.96886502324521,-1.48721366209453,-1.69260588196231,-1.78268044125278,-1.57796253837467,-1.47613560397048,-1.2527088438696
"1993-02-01",-1.31359201423565,-1.21205642879596,-1.15283161057421,-1.3375020318709,-1.46301289765623,-1.60056375192071,-1.37653228938981,-0.709034435107162,-1.23011900412999,-1.05494875032686,-1.39528162995343,-1.36878542488728,-0.909778393912931,-1.71470595698646,-1.2852500812395,-1.46656615392594,-1.42035249130592,-1.33516670426064,-1.24077622773934,-1.65558614306462,-1.33947409913347,-0.968777817869511,-1.45811677702397,-2.05235403584421,-1.46521425612986,-1.74240521040659,-1.98941239027343,-1.60193564216945,-1.44952888376105,-1.33386035641607
"1993-03-01",-1.2449778026206,-1.13384977220045,-1.09141567623627,-1.37438676498198,-1.41265290447094,-1.51951321115799,-1.23931169923165,-0.566483360936922,-1.21166114844825,-0.863915278057632,-1.36993032422377,-1.26814838678485,-0.843883971327687,-1.85188389741411,-1.21719764732176,-1.39212562484247,-1.39708610234736,-1.25759383863675,-1.1145673890523,-1.59037921321982,-1.24313057803867,-0.790135171141533,-1.44830621460109,-1.99495292199565,-1.45329913668507,-1.65322255589649,-1.96534222893867,-1.45206486424536,-1.39432141912246,-1.24370488661863
"1993-04-01",-1.18267349824858,-1.0723820466781,-1.07269512368747,-1.31386896771377,-1.39939876530015,-1.46916579191293,-1.23708707200127,-0.552881846362504,-1.14930883467542,-0.863395581999098,-1.3155382962482,-1.24850045411402,-0.821420362481828,-1.83161438571443,-1.15402389073485,-1.33808995934412,-1.38384465914165,-1.24797013647364,-1.10394345847431,-1.55746665104869,-1.21680578912389,-0.76262320767947,-1.43669184503583,-1.94521887189322,-1.38043278629917,-1.6334431781468,-1.89103607556197,-1.43117349084974,-1.31672059929023,-1.20841212132364
"1993-05-01",-1.1438881141272,-1.04236305312842,-1.03636001513712,-1.26807659247442,-1.38135555199494,-1.44839205911607,-1.208971749769,-0.508617127258711,-1.10330712767457,-0.814222558110563,-1.29078340293403,-1.2167617413397,-0.772165791346895,-1.82524576784749,-1.11580955200004,-1.31047847795955,-1.36255161837677,-1.21807800820445,-1.08063556640483,-1.54969337791545,-1.18182512459985,-0.706072251547126,-1.41249985938985,-1.94144893131495,-1.34800670333221,-1.60281152416478,-1.87956023878219,-1.42592253135188,-1.27040674078945,-1.1687988509706
"1993-06-01",-1.19448200472823,-1.07110447610807,-1.06777522589704,-1.30401778977668,-1.39837762309552,-1.46013745783157,-1.22023021541672,-0.530623970398841,-1.15121845812266,-0.868691894451377,-1.30834151428341,-1.23304034968281,-0.821125341611517,-1.8373288529452,-1.16681773948853,-1.34804828349476,-1.3798130177374,-1.24227487146819,-1.11050934214722,-1.56907675111332,-1.19744167628963,-0.734257483396079,-1.41966432120815,-1.99991136705962,-1.43370359630122,-1.63029870919296,-1.94308801418206,-1.44328305083377,-1.33419885997156,-1.20549412757419
"1993-07-01",-1.13587457595355,-1.03417827416863,-1.01049801528646,-1.23397170042626,-1.39356548739956,-1.43655420400208,-1.21564540762398,-0.523670621024525,-1.12893394291855,-0.814698814952138,-1.24950513537978,-1.20950907163245,-0.774999769438846,-1.80561497141577,-1.07941048459417,-1.31603780090968,-1.36067851542194,-1.20796483139246,-1.1059746008164,-1.52071589583467,-1.16394341429013,-0.695308881738209,-1.41372488761002,-1.97215119004965,-1.37653550629448,-1.61002079786388,-1.90280400827793,-1.43356054763054,-1.21008268414165,-1.17404786388341
"1993-08-01",-1.00285738657508,-0.918850737139799,-0.788583187087173,-1.1183555577338,-1.33199365307914,-1.33997728305835,-1.10018098901301,-0.443524891732444,-0.987267155300584,-0.713046869513472,-1.10328172664178,-1.07955059835636,-0.675336505847357,-1.75601411350227,-0.944415141014129,-1.17117290213334,-1.30702437361212,-1.11894646842102,-0.976970949182737,-1.44331878258892,-1.07212432988553,-0.520519884775902,-1.35854626846885,-1.88878635102077,-1.24306548968619,-1.47389028667236,-1.78510679746185,-1.37837809627313,-1.01637286022533,-1.02144171474961
"1993-09-01",-0.828282535489962,-0.890242490106533,-0.676794469777479,-1.01403922424341,-1.33360148612409,-1.283972872161,-1.05084710057391,-0.435623614424272,-0.882120493541577,-0.694777401809845,-0.976963121973984,-1.0476335713705,-0.567487506395901,-1.72101097540291,-0.786535259854948,-1.11352167943525,-1.30462731723561,-1.12576101267648,-0.946883639727131,-1.40342736877098,-1.00401309565812,-0.44977597549213,-1.3501736231877,-1.88209789888167,-1.20370234547039,-1.47660079712319,-1.78083567523301,-1.37888914269308,-0.9407133294599,-0.997436386542701
"1993-10-01",-0.703563618347893,-0.790698843291501,-0.618168182964682,-0.844311971085547,-1.29561209901245,-1.16465223228529,-0.940751926518386,-0.377471378122246,-0.726129088040413,-0.663106385304796,-0.818463216680224,-0.938566597259452,-0.512171011278235,-1.67115887628411,-0.648416325446755,-0.969955577194204,-1.25253471842749,-1.08139496466149,-0.865122041647158,-1.300077556024,-0.838955853740622,-0.351861336559485,-1.29251050626594,-1.82422095921593,-0.990523575239216,-1.4409391683137,-1.68709405850235,-1.34707594126943,-0.761947053194167,-0.987259826263524
"1993-11-01",-0.397141689123545,-0.629332757719243,-0.333510160566197,-0.602782169476482,-1.23397688694811,-0.969701416047849,-0.765450041241738,-0.329301694957802,-0.489388691553513,-0.710806709240944,-0.495065363440437,-0.777634810793903,-0.287074545697024,-1.56892924786055,-0.341936662076265,-0.694476020277196,-1.21329805675951,-1.0830456781193,-0.820602620084214,-1.09744379351026,-0.568696550039923,-0.139939409815001,-1.20673974244771,-1.69175240811674,-0.841599159548806,-1.32202747522426,-1.56201985406997,-1.28969823624763,-0.566726073415751,-0.935524962837397
"1993-12-01",-0.0014993733909193,-0.256407993865399,-0.0276710473253783,-0.274451312316067,-0.972567934140986,-0.667117495311706,-0.43409783771416,-0.0950497802526442,-0.183156848410586,-0.564568359205837,-0.121621342695699,-0.455949122122325,0.0320132825587521,-1.16451837402492,0.0378022930382699,-0.285985337563196,-0.978604298124324,-0.91481816004726,-0.665842750179351,-0.819112241570798,-0.237225932658313,0.214548505445759,-0.944777470136848,-1.40416264359084,-0.517452399142856,-1.01709588978113,-1.17651845482404,-1.01423388398141,-0.295385855648429,-0.655184143899868
"1994-01-01",-0.255960558237391,-0.58356063000248,-0.43203803675051,-0.449952656229174,-0.857829689006916,-0.809852285560228,-0.751533559054075,-0.498522907122471,-0.357835447804083,-0.588462437604595,-0.390747559251671,-0.773682637906782,-0.28463363238928,-1.16050706260872,-0.210701597213079,-0.58740244807124,-0.990214536389131,-0.82968956319939,-0.810285174279755,-0.977905810039351,-0.413707196432159,-0.155770670834486,-0.888848796178923,-1.33875993632352,-0.685807587944737,-0.781259351279519,-1.14499297706858,-0.781876017151651,-0.386436048333176,-0.300064140359212
"1994-02-01",-0.104498165048312,-0.27593135493025,-0.151626319185173,-0.399220050845956,-0.50427850853879,-0.382638520376322,-0.495885350396104,-0.272845621683186,-0.330268066726936,-0.0242670051973725,-0.160221375590747,-0.483190924476298,-0.132669230242336,-0.544145937567211,-0.0579844855863545,-0.273211277655913,-0.563195836420089,-0.314757380484528,-0.311856832927639,-0.562649643722621,-0.243434988002484,0.100123530180827,-0.441660923079814,-0.921483872386112,-0.47288073880465,-0.264251999629664,-0.719027789824869,-0.349830089042435,-0.280933521506975,0.304361305035836
"1994-03-01",0.071904220788196,-0.165537630457264,-0.00162743418477773,-0.225900810050048,-0.369389624665128,-0.122003853338448,-0.326397169186549,-0.20661521107301,-0.134000865100081,0.121615505683484,-0.0250900841146789,-0.331805864219049,-0.0459997517901905,-0.399963084848578,0.113692740843832,-0.055257854679618,-0.424895925689616,-0.128962613126469,-0.169223984224689,-0.31994427362562,-0.0136409518409329,0.20057050823732,-0.283535044331744,-0.7301856018746,-0.211765683195705,-0.0145389382362273,-0.487639596284783,-0.117504090701705,-0.0470925184820784,0.470544843385596
"1994-04-01",0.18758427999182,-0.0898091247845138,0.0640426340108396,-0.0977794600771442,-0.303104828516252,-0.0126431559647127,-0.258780478012363,-0.189296533064867,0.0125058724094119,0.126443029575114,0.118844710380809,-0.270447240273073,0.00123955181564411,-0.308597610873568,0.229862714932724,0.046677529750798,-0.368152988636193,-0.0844152750282292,-0.114485917320956,-0.24272329077334,0.0868765575265015,0.237637411626147,-0.221477320226111,-0.55959542607677,-0.0596977408692671,0.0977990893830298,-0.355215561610409,-0.0155545184922237,0.0767584275426751,0.550687692305516
"1994-05-01",0.238731248599488,-0.0696925743102891,0.108220880895779,-0.0616692093861489,-0.285269520960801,0.00897517303505214,-0.259311361154334,-0.196471227191006,0.0710528233832569,0.103348580610833,0.180816773718035,-0.247309040901907,-0.00930369678926412,-0.283523634670044,0.285498698989921,0.085769842151503,-0.367735958795278,-0.0875814059775601,-0.114958759796507,-0.217479004970319,0.118895787670266,0.250856209767717,-0.211520784326263,-0.522152641157341,-0.0228502490645515,0.120613677093488,-0.314456073710735,0.0041667734962659,0.109683517116951,0.567832930209075
"1994-06-01",0.0801207600984599,-0.125432189560882,0.017174374877191,-0.158127331170012,-0.319135127203937,-0.0119052074473331,-0.282435763353145,-0.214086615873761,-0.0577909073556997,0.0884928569865464,0.130980249226103,-0.270814291632952,-0.0961121780268267,-0.359003815909994,0.134335132500595,0.0686987204666336,-0.377992556894871,-0.0767983881426551,-0.126086177272776,-0.225184175355153,0.0930695720261633,0.22182649630468,-0.226777253649846,-0.522250660783027,-0.0399618178455076,0.108518344745558,-0.394464221829967,-0.0200768292464057,0.0796430728075886,0.526201720264784
"1994-07-01",0.0155748263144941,-0.210447610548363,-0.0925827549600123,-0.283886181793413,-0.320174496648929,-0.0332945563298048,-0.343871409289413,-0.27615180941629,-0.147335538683061,0.020278766890492,0.0362273225185546,-0.329064152237246,-0.19629222969808,-0.37946092731645,0.0377993695970389,-0.00241600031001448,-0.402768293509673,-0.0911604247776248,-0.173951018885427,-0.282734395333028,0.0412601376482525,0.134596854520644,-0.242635332616105,-0.520058628996249,-0.0595013930248417,0.108106235525547,-0.409338536712026,-0.0147816925320498,-0.010681506740746,0.51947545160889
"1994-08-01",-0.0800323922134497,-0.260182741193077,-0.267150206482582,-0.377637852772851,-0.344220775078669,-0.0802824370261402,-0.390629566408176,-0.332180302543344,-0.296618210378711,-0.0380070393631153,-0.0124908918768005,-0.375896951473819,-0.411292043239119,-0.407503115328072,-0.0595237759105073,-0.0511418609955184,-0.431277799239753,-0.133659138596057,-0.212428582785625,-0.304049918176455,-0.0185077222241363,0.0365109271603071,-0.263880990989648,-0.544244932058613,-0.145580330877906,0.0623376519823246,-0.499565199633338,-0.0328263487976154,-0.148280134513435,0.459409228649849
"1994-09-01",-0.0171193530426738,-0.279596848442008,-0.256700752152173,-0.319767406437022,-0.366257143002954,-0.0597957136268979,-0.40642498661414,-0.391712780638866,-0.250050352663459,-0.126497674574977,0.0271315997248883,-0.399712152368098,-0.4485667663347,-0.390851590686208,-0.00329862733617908,-0.0393249078860412,-0.45267367925521,-0.180996293574901,-0.241630016758486,-0.287478191215386,0.0379162933458799,-0.0305967361134254,-0.265104177948138,-0.518683379443372,-0.0774533610359308,0.0240086452794297,-0.501463602791288,-0.0263233366031387,-0.0841530860729825,0.421367402407619
"1994-10-01",-0.135615291483755,-0.332822164622969,-0.324585798665498,-0.382124508544257,-0.405030844695727,-0.111873565057532,-0.456170838520306,-0.437628666967077,-0.329548521747671,-0.164783479334777,-0.0584256238502945,-0.45168616921931,-0.50235616328943,-0.444985622233028,-0.138378732616624,-0.10709368241567,-0.471299345360678,-0.216371193965404,-0.276904680880736,-0.341160294618446,-0.0571460922150664,-0.101599169081396,-0.295650468490889,-0.564936686882234,-0.162662259204541,-0.0508391933336327,-0.58096452946371,-0.073716167971674,-0.195621693765831,0.356144174973108
"1994-11-01",-0.137346928212112,-0.407581012014111,-0.422313347569687,-0.418064395085217,-0.367268069314471,-0.0949883831286457,-0.525342820880162,-0.514453850564557,-0.342170807939802,-0.231391346054172,-0.100092977687562,-0.502123191738012,-0.584849695690884,-0.393748958177925,-0.138107862280617,-0.157082387601818,-0.510630654568874,-0.244654639234969,-0.32686578857906,-0.326277251387791,-0.0534379918549745,-0.230824026500466,-0.322123544512205,-0.472371234741801,-0.124484740890478,-0.0383230084574465,-0.454609179165461,-0.0568703689151103,-0.19264014159886,0.35570475325623
"1994-12-01",-0.217932786559016,-0.413924957927565,-0.507513613055637,-0.431944870213324,-0.364489851157782,-0.158605801091544,-0.578297919043116,-0.571742587007079,-0.35819473825074,-0.142303502341378,-0.178813284118635,-0.557432557966793,-0.624970183278567,-0.415254073191358,-0.213038010138446,-0.266063534404987,-0.571801459916395,-0.153298663895604,-0.340758732267349,-0.416521461285548,-0.18029095330442,-0.213429202881133,-0.395336768329958,-0.265125782170381,-0.137340022635953,0.219105814771537,-0.255802176692696,0.132623023674648,-0.271226416140331,0.49056746287246
"1995-01-01",-1.25482757938603,-1.33747094274416,-1.36764641662928,-1.45210485679975,-1.02665564979951,-1.05253108504379,-1.47528680073329,-1.60902297133444,-1.37683486202788,-0.869991069791064,-1.02607352281862,-1.45991636808965,-1.86793665695299,-1.08081401699995,-1.23500789737409,-1.0798126505956,-1.27056619426276,-0.6886722226447,-1.04727712913237,-1.22295515466689,-1.22407877458871,-1.41152515183325,-1.12634799088444,-0.883019553233582,-0.828001443729483,-0.421892133695295,-0.919678410751688,-0.567296647804999,-1.3092070868006,-0.383199412871364
"1995-02-01",-0.985262511668869,-1.14729468152518,-1.09874160884746,-1.05733063139501,-1.10958026784137,-0.875879199126163,-1.19486098164496,-1.5039752225202,-1.26079119346176,-1.04553669379505,-0.920548181633901,-1.21771474583353,-1.50102407373555,-0.983675634225827,-0.969676939411784,-0.879087181004148,-1.36624466968687,-0.876208960588997,-1.16261316242277,-1.00494789438505,-1.1332339539432,-1.14092131823098,-1.18672147985563,-0.884412344959126,-0.814319060604282,-0.478887255365031,-0.821754020009088,-0.691445578997542,-1.08975264518256,-0.483115617612089
"1995-03-01",-0.989598185355004,-1.19620750433508,-1.18454338552439,-0.985601550087212,-1.0920578390109,-1.01523737537972,-1.20654097780545,-1.53490693462294,-1.26517274883126,-0.9884481196729,-0.962155854083367,-1.17835610590365,-1.53375559892124,-0.864838906518541,-0.977257373970379,-0.924021251482722,-1.23615372124572,-0.793608350333836,-1.112986656302,-1.00257008749914,-1.12073663730917,-1.17475578366109,-1.12992112396884,-0.825312400490441,-0.759583239309574,-0.171928290275967,-0.645180362096545,-0.50011335350557,-0.969526073552727,-0.154813533461882
"1995-04-01",-1.00463573866388,-1.22547170251434,-1.15592093766021,-1.00624864049537,-1.08668437461997,-1.01281374552742,-1.17159337339367,-1.53580358017906,-1.26795191547615,-1.00616581590197,-0.966840494083635,-1.16115810844038,-1.48990385550933,-0.875774595205979,-0.99129110474728,-0.931473307629848,-1.23733692064367,-0.788641082410555,-1.1077673712045,-0.998046342160752,-1.13829200075433,-1.15757795316072,-1.1290492733643,-0.888554473031559,-0.884913917420532,-0.198819098879442,-0.741592037980488,-0.522999494629779,-1.04945947985646,-0.180221403207722
"1995-05-01",-0.993042953243818,-1.21766518521153,-1.16730280224326,-0.989371106362601,-1.07935234242096,-0.993630120685052,-1.16261202081701,-1.54110507174505,-1.24869663422989,-1.02017167097199,-0.969086536436442,-1.15340523277658,-1.51683652167278,-0.864733651414922,-0.981899162477926,-0.912474913630326,-1.23024894085761,-0.783849888268486,-1.11801623644317,-1.00959360018896,-1.14989923030879,-1.16062431370898,-1.1168956481216,-0.872591005146354,-0.866842937521057,-0.196914381906552,-0.728295748222658,-0.51147777713163,-1.02326001417283,-0.177993528372597
"1995-06-01",-1.0706769310625,-1.23734802405136,-1.21295816516956,-1.00594908336324,-1.11989255351622,-1.02759663055796,-1.19022293201451,-1.54792472081751,-1.26645937157041,-1.0163983452987,-1.02067714684077,-1.16053121619052,-1.54806189843502,-0.908010076291455,-1.05699483183546,-0.933903743374999,-1.23190497863798,-0.78493721670259,-1.12694175152719,-1.03143569864034,-1.15525964674437,-1.19850436126654,-1.13978939300619,-0.869570006348561,-0.983731289240268,-0.197851111148066,-0.768161400864891,-0.511901014291047,-1.0467662553091,-0.183187877601849
"1995-07-01",-1.10950926860405,-1.28599660403922,-1.25934160841154,-1.06261085523762,-1.14638209647529,-1.0543690422509,-1.2264797932846,-1.58576339316504,-1.31190619234201,-1.09351906593504,-1.07431766952259,-1.19926948851424,-1.59355061693257,-0.941219807187304,-1.11489963499733,-0.979825751957919,-1.26269082467785,-0.835425936433154,-1.16844887965992,-1.06763716828954,-1.18511180020969,-1.23671438744483,-1.16447033396632,-0.885848804783731,-1.02268884300527,-0.221588347553025,-0.79817364412706,-0.524356063609577,-1.11730929306028,-0.214928601723425
"1995-08-01",-1.1804447996627,-1.35311386810727,-1.44462124394444,-1.14715313802194,-1.22057246978985,-1.12913950618899,-1.29100124390969,-1.65975073253927,-1.39971155246326,-1.21217383207654,-1.14782415992555,-1.27529648150957,-1.68385322002109,-0.995707995690733,-1.18861022808196,-1.07601862284105,-1.3271081860327,-0.93715966603416,-1.26605137326619,-1.11707401427469,-1.23769121359396,-1.34226504530199,-1.22233344198923,-0.992723279617574,-1.15141758822644,-0.375283797666461,-0.943354889341352,-0.615697197329358,-1.22099951362822,-0.382482757531702
"1995-09-01",-1.30505499178185,-1.36027872486812,-1.53032985457241,-1.23056580362182,-1.24581037783097,-1.19068826687899,-1.30754037806841,-1.67645232531899,-1.4928448508251,-1.29558699405569,-1.24350237612289,-1.29800748504069,-1.74425065800279,-1.04960242117485,-1.30434202298371,-1.12625687689051,-1.34062092964181,-0.974925306370139,-1.29960545993692,-1.13747206117387,-1.2967176925191,-1.41194576228857,-1.23698394627212,-1.01466438736108,-1.18678782283064,-0.402188076744098,-0.970755942363761,-0.624303113514002,-1.27898043017123,-0.409193591035496
"1995-10-01",-1.48141736045266,-1.45979801559537,-1.66312851482923,-1.4301789571071,-1.31942850901423,-1.33782420199808,-1.41386542883007,-1.7374413600272,-1.67842928661541,-1.36324025906518,-1.42130139530829,-1.40976349917678,-1.8191161239969,-1.1445571013444,-1.49974404602423,-1.30342676133933,-1.39017110024504,-1.04942577692633,-1.36888264527537,-1.26733942052167,-1.47258290962415,-1.51269030468446,-1.28915725961897,-1.15102759252221,-1.54006570527139,-0.514939700321982,-1.16779276641214,-0.709393557872889,-1.52521749931933,-0.521305266619094
"1995-11-01",-1.76407307500299,-1.59128141919304,-1.89929809880141,-1.69184510242284,-1.40032824888309,-1.50442632256226,-1.56598453388216,-1.78490357097212,-1.93638321494574,-1.38276146184054,-1.71360606832737,-1.55266715623314,-2.02058562291698,-1.24221375618545,-1.78210502298568,-1.52324328447948,-1.43330325931827,-1.09580189694042,-1.41254914749195,-1.43396060011014,-1.74598365140134,-1.70799487700025,-1.35398674747651,-1.24809816059405,-1.62002004479186,-0.622743221674025,-1.23558850589624,-0.756645511854909,-1.76737895889169,-0.582967678464277
